Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
17.02.2024 06:00,53,1.2,7.5
17.02.2024 05:50,53,1.2,7.5
17.02.2024 05:40,52,1.13,7.5
17.02.2024 05:30,53,1.2,7.5
17.02.2024 05:20,52,1.13,7.5
17.02.2024 05:10,53,1.2,7.5
17.02.2024 05:00,54,1.27,7.5
17.02.2024 04:00,52,1.13,7.5
17.02.2024 03:00,53,1.2,7.5
17.02.2024 02:00,52,1.13,7.5
17.02.2024 01:00,52,1.13,7.5
17.02.2024 00:00,53,1.2,7.5
16.02.2024 23:00,53,1.2,7.5
16.02.2024 22:00,53,1.2,7.5
16.02.2024 21:00,53,1.2,7.5
16.02.2024 20:00,53,1.2,7.5
16.02.2024 19:00,53,1.2,7.5
16.02.2024 18:00,54,1.27,7.4
16.02.2024 17:00,54,1.27,7.4
16.02.2024 16:00,54,1.27,7.3
16.02.2024 15:00,54,1.27,7.2
16.02.2024 14:00,55,1.34,7.1
16.02.2024 13:00,55,1.34,7.1
16.02.2024 12:00,56,1.41,7.1
16.02.2024 11:00,56,1.41,7
16.02.2024 10:00,57,1.48,7
16.02.2024 09:00,19,0.0278,7
16.02.2024 08:00,55,1.34,7
16.02.2024 07:00,55,1.34,7
16.02.2024 06:00,55,1.34,7
