Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
27.01.2024 05:50,44,0.647,3.7
27.01.2024 05:40,43,0.593,3.7
27.01.2024 05:30,43,0.593,3.7
27.01.2024 05:20,44,0.647,3.7
27.01.2024 05:10,43,0.593,3.7
27.01.2024 05:00,43,0.593,3.7
27.01.2024 04:00,44,0.647,3.7
27.01.2024 03:00,43,0.593,3.7
27.01.2024 02:00,44,0.647,3.7
27.01.2024 01:00,43,0.593,3.8
27.01.2024 00:00,43,0.593,3.8
26.01.2024 23:00,43,0.593,3.8
26.01.2024 22:00,42,0.542,3.8
26.01.2024 21:00,42,0.542,3.9
26.01.2024 20:00,42,0.542,3.9
26.01.2024 19:00,42,0.542,3.9
26.01.2024 18:00,42,0.542,3.9
26.01.2024 17:00,42,0.542,3.9
26.01.2024 16:00,42,0.542,3.9
26.01.2024 15:00,42,0.542,3.8
26.01.2024 14:00,42,0.542,3.8
26.01.2024 13:00,42,0.542,3.8
26.01.2024 12:00,42,0.542,3.8
26.01.2024 11:00,42,0.542,3.8
26.01.2024 10:00,42,0.542,3.7
26.01.2024 09:00,19,0.0278,3.7
26.01.2024 08:00,41,0.495,3.7
26.01.2024 07:00,41,0.495,3.7
26.01.2024 06:00,41,0.495,3.7
