Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
14.07.2024 07:00,27,0.109,23.3
14.07.2024 06:50,27,0.109,23.3
14.07.2024 06:40,27,0.109,23.3
14.07.2024 06:30,27,0.109,23.3
14.07.2024 06:20,27,0.109,23.3
14.07.2024 06:10,28,0.124,23.3
14.07.2024 06:00,27,0.109,23.4
14.07.2024 05:00,28,0.124,23.4
14.07.2024 04:00,28,0.124,23.5
14.07.2024 03:00,28,0.124,23.6
14.07.2024 02:00,28,0.124,23.6
14.07.2024 01:00,28,0.124,23.7
14.07.2024 00:00,27,0.109,23.8
13.07.2024 23:00,27,0.109,23.8
13.07.2024 22:00,27,0.109,23.8
13.07.2024 21:00,27,0.109,23.8
13.07.2024 20:00,26,0.0964,23.8
13.07.2024 19:00,27,0.109,23.7
13.07.2024 18:00,27,0.109,23.6
13.07.2024 17:00,27,0.109,23.6
13.07.2024 16:00,27,0.109,23.4
13.07.2024 15:00,27,0.109,23.1
13.07.2024 14:00,27,0.109,22.8
13.07.2024 13:00,27,0.109,22.4
13.07.2024 12:00,27,0.109,21.8
13.07.2024 11:00,27,0.109,21.2
13.07.2024 10:00,28,0.124,20.6
13.07.2024 09:00,28,0.124,20.1
13.07.2024 08:00,30,0.159,20
13.07.2024 07:00,51,1.07,20.1
