Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
11.09.2024 07:00,31,0.178,21.3
11.09.2024 06:50,31,0.178,21.3
11.09.2024 06:40,31,0.178,21.3
11.09.2024 06:30,31,0.178,21.3
11.09.2024 06:20,31,0.178,21.3
11.09.2024 06:10,31,0.178,21.3
11.09.2024 06:00,31,0.178,21.4
11.09.2024 05:00,31,0.178,21.4
11.09.2024 04:00,31,0.178,21.5
11.09.2024 03:00,31,0.178,21.5
11.09.2024 02:00,31,0.178,21.6
11.09.2024 01:00,31,0.178,21.6
11.09.2024 00:00,31,0.178,21.7
10.09.2024 23:00,31,0.178,21.8
10.09.2024 22:00,31,0.178,21.8
10.09.2024 21:00,31,0.178,21.9
10.09.2024 20:00,31,0.178,22
10.09.2024 19:00,31,0.178,22.2
10.09.2024 18:00,31,0.178,22.3
10.09.2024 17:00,31,0.178,22.5
10.09.2024 16:00,31,0.178,22.6
10.09.2024 15:00,31,0.178,22.7
10.09.2024 14:00,31,0.178,22.7
10.09.2024 13:00,31,0.178,22.5
10.09.2024 12:00,31,0.178,22.4
10.09.2024 11:00,31,0.178,22.3
10.09.2024 10:00,32,0.2,22.2
10.09.2024 09:00,32,0.2,22.2
10.09.2024 08:00,31,0.178,22.2
10.09.2024 07:00,32,0.2,22.2
