Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
26.11.2024 06:10,35,0.273,5.8
26.11.2024 06:00,35,0.273,5.8
26.11.2024 05:50,35,0.273,5.8
26.11.2024 05:40,35,0.273,5.8
26.11.2024 05:30,35,0.273,5.8
26.11.2024 05:20,35,0.273,5.8
26.11.2024 05:10,35,0.273,5.8
26.11.2024 05:00,35,0.273,5.8
26.11.2024 04:00,35,0.273,5.8
26.11.2024 03:00,35,0.273,5.8
26.11.2024 02:00,35,0.273,5.9
26.11.2024 01:00,34,0.247,5.9
26.11.2024 00:00,34,0.247,5.9
25.11.2024 23:00,34,0.247,5.9
25.11.2024 22:00,34,0.247,5.9
25.11.2024 21:00,34,0.247,5.9
25.11.2024 20:00,34,0.247,6
25.11.2024 19:00,34,0.247,6
25.11.2024 18:00,34,0.247,6
25.11.2024 17:00,34,0.247,6
25.11.2024 16:00,34,0.247,6
25.11.2024 15:00,34,0.247,6
25.11.2024 14:00,34,0.247,5.9
25.11.2024 13:00,34,0.247,5.9
25.11.2024 12:00,34,0.247,5.8
25.11.2024 11:00,34,0.247,5.8
25.11.2024 10:00,34,0.247,5.8
25.11.2024 09:00,37,0.331,5.8
25.11.2024 08:00,37,0.331,5.8
25.11.2024 07:00,37,0.331,5.8
25.11.2024 06:00,37,0.331,5.8
