Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
21.04.2024 07:00,29,0.139,11.5
21.04.2024 06:50,29,0.139,11.5
21.04.2024 06:40,29,0.139,11.5
21.04.2024 06:30,29,0.139,11.5
21.04.2024 06:20,29,0.139,11.5
21.04.2024 06:10,29,0.139,11.5
21.04.2024 06:00,29,0.139,11.5
21.04.2024 05:00,29,0.139,11.6
21.04.2024 04:00,29,0.139,11.6
21.04.2024 03:00,29,0.139,11.6
21.04.2024 02:00,29,0.139,11.7
21.04.2024 01:00,29,0.139,11.8
21.04.2024 00:00,28,0.122,11.8
20.04.2024 23:00,28,0.122,11.9
20.04.2024 22:00,28,0.122,12
20.04.2024 21:00,28,0.122,12
20.04.2024 20:00,28,0.122,12.1
20.04.2024 19:00,28,0.122,12.1
20.04.2024 18:00,28,0.122,12.1
20.04.2024 17:00,28,0.122,12.1
20.04.2024 16:00,28,0.122,12.1
20.04.2024 15:00,28,0.122,12.1
20.04.2024 14:00,28,0.122,12.1
20.04.2024 13:00,28,0.122,12.1
20.04.2024 12:00,28,0.122,12.1
20.04.2024 11:00,28,0.122,12.1
20.04.2024 10:00,28,0.122,12.1
20.04.2024 09:00,27,0.107,12.1
20.04.2024 08:00,27,0.107,12.1
20.04.2024 07:00,27,0.107,12.2
