Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
27.05.2024 07:00,26,0.0941,18
27.05.2024 06:50,26,0.0941,18
27.05.2024 06:40,26,0.0941,18
27.05.2024 06:30,26,0.0941,17.9
27.05.2024 06:20,26,0.0941,17.9
27.05.2024 06:10,26,0.0941,17.9
27.05.2024 06:00,26,0.0941,17.9
27.05.2024 05:00,26,0.0941,17.8
27.05.2024 04:00,26,0.0941,17.6
27.05.2024 03:00,26,0.0941,17.3
27.05.2024 02:00,26,0.0941,17
27.05.2024 01:00,26,0.0941,16.7
27.05.2024 00:00,26,0.0941,16.6
26.05.2024 23:00,41,0.495,16.8
26.05.2024 22:00,41,0.495,16.9
26.05.2024 21:00,41,0.495,17.1
26.05.2024 20:00,42,0.542,17.3
26.05.2024 19:00,42,0.542,17.7
26.05.2024 18:00,41,0.495,18.1
26.05.2024 17:00,42,0.542,18.6
26.05.2024 16:00,42,0.542,18.9
26.05.2024 15:00,26,0.0941,18.7
26.05.2024 14:00,26,0.0941,18.4
26.05.2024 13:00,27,0.107,18.3
26.05.2024 12:00,27,0.107,18.1
26.05.2024 11:00,27,0.107,17.9
26.05.2024 10:00,27,0.107,17.8
26.05.2024 09:00,27,0.107,17.7
26.05.2024 08:00,27,0.107,17.6
26.05.2024 07:00,27,0.107,17.5
