Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
15.08.2024 07:00,32,0.2,25.2
15.08.2024 06:50,32,0.2,25.2
15.08.2024 06:40,32,0.2,25.2
15.08.2024 06:30,32,0.2,25.2
15.08.2024 06:20,31,0.178,25.3
15.08.2024 06:10,31,0.178,25.3
15.08.2024 06:00,31,0.178,25.3
15.08.2024 05:00,31,0.178,25.4
15.08.2024 04:00,31,0.178,25.6
15.08.2024 03:00,31,0.178,25.7
15.08.2024 02:00,31,0.178,25.7
15.08.2024 01:00,31,0.178,25.8
15.08.2024 00:00,31,0.178,26
14.08.2024 23:00,31,0.178,26.1
14.08.2024 22:00,31,0.178,26.4
14.08.2024 21:00,31,0.178,26.7
14.08.2024 20:00,32,0.2,27.1
14.08.2024 19:00,32,0.2,27.4
14.08.2024 18:00,32,0.2,27.6
14.08.2024 17:00,32,0.2,27.8
14.08.2024 16:00,32,0.2,27.6
14.08.2024 15:00,32,0.2,27.5
14.08.2024 14:00,32,0.2,27.1
14.08.2024 13:00,32,0.2,26.7
14.08.2024 12:00,32,0.2,26.3
14.08.2024 11:00,31,0.178,25.7
14.08.2024 10:00,31,0.178,25.3
14.08.2024 09:00,31,0.178,25
14.08.2024 08:00,31,0.178,25
14.08.2024 07:00,31,0.178,25.1
