Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
07.03.2025 06:10,27,0.109,6.1
07.03.2025 06:00,27,0.109,6.2
07.03.2025 05:50,27,0.109,6.2
07.03.2025 05:40,27,0.109,6.2
07.03.2025 05:30,27,0.109,6.2
07.03.2025 05:20,27,0.109,6.2
07.03.2025 05:10,27,0.109,6.3
07.03.2025 05:00,27,0.109,6.3
07.03.2025 04:00,27,0.109,6.4
07.03.2025 03:00,27,0.109,6.5
07.03.2025 02:00,27,0.109,6.6
07.03.2025 01:00,27,0.109,6.7
07.03.2025 00:00,27,0.109,6.8
06.03.2025 23:00,27,0.109,6.8
06.03.2025 22:00,27,0.109,6.8
06.03.2025 21:00,27,0.109,6.8
06.03.2025 20:00,27,0.109,6.8
06.03.2025 19:00,27,0.109,6.8
06.03.2025 18:00,27,0.109,6.7
06.03.2025 17:00,27,0.109,6.7
06.03.2025 16:00,28,0.124,6.6
06.03.2025 15:00,28,0.124,6.4
06.03.2025 14:00,28,0.124,6.2
06.03.2025 13:00,29,0.141,5.9
06.03.2025 12:00,29,0.141,5.7
06.03.2025 11:00,29,0.141,5.6
06.03.2025 10:00,29,0.141,5.2
06.03.2025 09:00,29,0.141,4.6
06.03.2025 08:00,24,0.0744,4.2
06.03.2025 07:00,24,0.0744,4.2
06.03.2025 06:00,24,0.0744,4.3
