Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
05.05.2024 07:00,22,0.0513,16.6
05.05.2024 06:50,22,0.0513,16.6
05.05.2024 06:40,22,0.0513,16.6
05.05.2024 06:30,22,0.0513,16.6
05.05.2024 06:20,22,0.0513,16.7
05.05.2024 06:10,22,0.0513,16.7
05.05.2024 06:00,22,0.0513,16.7
05.05.2024 05:00,22,0.0513,16.8
05.05.2024 04:00,22,0.0513,17
05.05.2024 03:00,22,0.0513,17.1
05.05.2024 02:00,22,0.0513,17.2
05.05.2024 01:00,22,0.0513,17.3
05.05.2024 00:00,22,0.0513,17.4
04.05.2024 23:00,22,0.0513,17.5
04.05.2024 22:00,22,0.0513,17.5
04.05.2024 21:00,22,0.0513,17.5
04.05.2024 20:00,22,0.0513,17.5
04.05.2024 19:00,23,0.0608,17.4
04.05.2024 18:00,23,0.0608,17.3
04.05.2024 17:00,23,0.0608,17.1
04.05.2024 16:00,22,0.0513,16.8
04.05.2024 15:00,22,0.0513,16.6
04.05.2024 14:00,22,0.0513,16.3
04.05.2024 13:00,23,0.0608,16.1
04.05.2024 12:00,23,0.0608,16
04.05.2024 11:00,24,0.0711,15.9
04.05.2024 10:00,24,0.0711,15.8
04.05.2024 09:00,24,0.0711,15.9
04.05.2024 08:00,24,0.0711,15.9
04.05.2024 07:00,24,0.0711,15.9
