Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
10.01.2024 06:00,47,0.833,4.6
10.01.2024 05:50,47,0.833,4.6
10.01.2024 05:40,48,0.89,4.6
10.01.2024 05:30,47,0.833,4.6
10.01.2024 05:20,47,0.833,4.6
10.01.2024 05:10,47,0.833,4.6
10.01.2024 05:00,47,0.833,4.6
10.01.2024 04:00,48,0.89,4.6
10.01.2024 03:00,48,0.89,4.7
10.01.2024 02:00,48,0.89,4.7
10.01.2024 01:00,48,0.89,4.7
10.01.2024 00:00,48,0.89,4.7
09.01.2024 23:00,48,0.89,4.7
09.01.2024 22:00,48,0.89,4.7
09.01.2024 21:00,49,0.95,4.7
09.01.2024 20:00,48,0.89,4.8
09.01.2024 19:00,48,0.89,4.8
09.01.2024 18:00,49,0.95,4.8
09.01.2024 17:00,49,0.95,4.9
09.01.2024 16:00,49,0.95,4.9
09.01.2024 15:00,49,0.95,4.9
09.01.2024 14:00,49,0.95,5
09.01.2024 13:00,49,0.95,5
09.01.2024 12:00,49,0.95,5
09.01.2024 11:00,49,0.95,5
09.01.2024 10:00,49,0.95,5
09.01.2024 09:00,50,1.01,5
09.01.2024 08:00,50,1.01,5.1
09.01.2024 07:00,51,1.07,5.1
09.01.2024 06:00,51,1.07,5.1
