Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
31.07.2024 07:00,25,0.0849,23.3
31.07.2024 06:50,25,0.0849,23.3
31.07.2024 06:40,25,0.0849,23.4
31.07.2024 06:30,25,0.0849,23.4
31.07.2024 06:20,25,0.0849,23.4
31.07.2024 06:10,25,0.0849,23.4
31.07.2024 06:00,25,0.0849,23.4
31.07.2024 05:00,25,0.0849,23.5
31.07.2024 04:00,25,0.0849,23.6
31.07.2024 03:00,25,0.0849,23.7
31.07.2024 02:00,25,0.0849,23.9
31.07.2024 01:00,25,0.0849,24
31.07.2024 00:00,25,0.0849,24.1
30.07.2024 23:00,25,0.0849,24.2
30.07.2024 22:00,25,0.0849,24.3
30.07.2024 21:00,25,0.0849,24.4
30.07.2024 20:00,25,0.0849,24.5
30.07.2024 19:00,25,0.0849,24.5
30.07.2024 18:00,25,0.0849,24.5
30.07.2024 17:00,24,0.0744,24.3
30.07.2024 16:00,25,0.0849,24
30.07.2024 15:00,25,0.0849,23.7
30.07.2024 14:00,25,0.0849,23.4
30.07.2024 13:00,24,0.0744,23
30.07.2024 12:00,24,0.0744,22.6
30.07.2024 11:00,24,0.0744,22.3
30.07.2024 10:00,24,0.0744,22.2
30.07.2024 09:00,24,0.0744,22.1
30.07.2024 08:00,24,0.0744,22.2
30.07.2024 07:00,24,0.0744,22.3
