Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
23.04.2024 07:00,31,0.179,11
23.04.2024 06:50,32,0.201,11
23.04.2024 06:40,31,0.179,11
23.04.2024 06:30,31,0.179,11
23.04.2024 06:20,31,0.179,11
23.04.2024 06:10,31,0.179,11
23.04.2024 06:00,31,0.179,11
23.04.2024 05:00,31,0.179,11.1
23.04.2024 04:00,31,0.179,11.1
23.04.2024 03:00,31,0.179,11.2
23.04.2024 02:00,31,0.179,11.3
23.04.2024 01:00,31,0.179,11.3
23.04.2024 00:00,31,0.179,11.4
22.04.2024 23:00,31,0.179,11.4
22.04.2024 22:00,31,0.179,11.5
22.04.2024 21:00,31,0.179,11.5
22.04.2024 20:00,31,0.179,11.6
22.04.2024 19:00,31,0.179,11.6
22.04.2024 18:00,31,0.179,11.6
22.04.2024 17:00,31,0.179,11.6
22.04.2024 16:00,31,0.179,11.6
22.04.2024 15:00,31,0.179,11.5
22.04.2024 14:00,31,0.179,11.5
22.04.2024 13:00,31,0.179,11.4
22.04.2024 12:00,31,0.179,11.4
22.04.2024 11:00,31,0.179,11.3
22.04.2024 10:00,25,0.0822,11.3
22.04.2024 09:00,31,0.179,11.3
22.04.2024 08:00,29,0.139,11.3
22.04.2024 07:00,29,0.139,11.4
