Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
05.08.2024 07:10,29,0.141,22.5
05.08.2024 07:00,29,0.141,22.5
05.08.2024 06:50,29,0.141,22.5
05.08.2024 06:40,29,0.141,22.5
05.08.2024 06:30,29,0.141,22.5
05.08.2024 06:20,29,0.141,22.5
05.08.2024 06:10,29,0.141,22.5
05.08.2024 06:00,29,0.141,22.5
05.08.2024 05:00,29,0.141,22.6
05.08.2024 04:00,30,0.159,22.6
05.08.2024 03:00,30,0.159,22.7
05.08.2024 02:00,31,0.178,22.7
05.08.2024 01:00,32,0.2,22.8
05.08.2024 00:00,34,0.247,22.9
04.08.2024 23:00,36,0.301,23
04.08.2024 22:00,39,0.396,23.1
04.08.2024 21:00,43,0.576,23.3
04.08.2024 20:00,50,1,23.4
04.08.2024 19:00,37,0.331,23.5
04.08.2024 18:00,33,0.223,23.5
04.08.2024 17:00,37,0.331,23.5
04.08.2024 16:00,40,0.435,23.5
04.08.2024 15:00,27,0.109,23.4
04.08.2024 14:00,25,0.0849,23.2
04.08.2024 13:00,25,0.0849,23.1
04.08.2024 12:00,25,0.0849,23.1
04.08.2024 11:00,25,0.0849,23
04.08.2024 10:00,25,0.0849,23
04.08.2024 09:00,25,0.0849,23
04.08.2024 08:00,25,0.0849,23
04.08.2024 07:00,25,0.0849,23
