Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
11.02.2024 06:00,55,1.34,6.1
11.02.2024 05:50,56,1.41,6.2
11.02.2024 05:40,55,1.34,6.1
11.02.2024 05:30,55,1.34,6.1
11.02.2024 05:20,56,1.41,6.2
11.02.2024 05:10,55,1.34,6.2
11.02.2024 05:00,55,1.34,6.2
11.02.2024 04:00,56,1.41,6.2
11.02.2024 03:00,55,1.34,6.2
11.02.2024 02:00,56,1.41,6.2
11.02.2024 01:00,56,1.41,6.3
11.02.2024 00:00,56,1.41,6.3
10.02.2024 23:00,57,1.48,6.3
10.02.2024 22:00,56,1.41,6.3
10.02.2024 21:00,57,1.48,6.2
10.02.2024 20:00,56,1.41,6.2
10.02.2024 19:00,57,1.48,6.2
10.02.2024 18:00,58,1.55,6.1
10.02.2024 17:00,57,1.48,6.1
10.02.2024 16:00,57,1.48,6
10.02.2024 15:00,57,1.48,5.9
10.02.2024 14:00,58,1.55,5.8
10.02.2024 13:00,57,1.48,5.8
10.02.2024 12:00,57,1.48,5.7
10.02.2024 11:00,57,1.48,5.7
10.02.2024 10:00,58,1.55,5.7
10.02.2024 09:00,58,1.55,5.7
10.02.2024 08:00,58,1.55,5.7
10.02.2024 07:00,57,1.48,5.7
10.02.2024 06:00,58,1.55,5.7
