Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
21.11.2024 06:00,47,0.811,7
21.11.2024 05:50,47,0.811,7
21.11.2024 05:40,47,0.811,7
21.11.2024 05:30,47,0.811,7
21.11.2024 05:20,47,0.811,7
21.11.2024 05:10,47,0.811,7
21.11.2024 05:00,47,0.811,7
21.11.2024 04:00,47,0.811,7.1
21.11.2024 03:00,47,0.811,7.1
21.11.2024 02:00,47,0.811,7.1
21.11.2024 01:00,47,0.811,7.1
21.11.2024 00:00,47,0.811,7.1
20.11.2024 23:00,47,0.811,7.1
20.11.2024 22:00,47,0.811,7.1
20.11.2024 21:00,47,0.811,7.1
20.11.2024 20:00,47,0.811,7.1
20.11.2024 19:00,47,0.811,7.2
20.11.2024 18:00,47,0.811,7.2
20.11.2024 17:00,47,0.811,7.2
20.11.2024 16:00,47,0.811,7.2
20.11.2024 15:00,47,0.811,7.2
20.11.2024 14:00,47,0.811,7.3
20.11.2024 13:00,47,0.811,7.3
20.11.2024 12:00,47,0.811,7.3
20.11.2024 11:00,47,0.811,7.3
20.11.2024 10:00,47,0.811,7.3
20.11.2024 09:00,48,0.873,7.3
20.11.2024 08:00,40,0.435,7.3
20.11.2024 07:00,40,0.435,7.3
20.11.2024 06:00,41,0.478,7.3
