Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
06.04.2024 07:00,35,0.28,13
06.04.2024 06:50,35,0.28,13
06.04.2024 06:40,35,0.28,13
06.04.2024 06:30,35,0.28,13
06.04.2024 06:20,35,0.28,13
06.04.2024 06:10,35,0.28,13
06.04.2024 06:00,35,0.28,13
06.04.2024 05:00,35,0.28,13
06.04.2024 04:00,35,0.28,13
06.04.2024 03:00,35,0.28,13
06.04.2024 02:00,35,0.28,12.9
06.04.2024 01:00,35,0.28,12.9
06.04.2024 00:00,35,0.28,12.8
05.04.2024 23:00,35,0.28,12.7
05.04.2024 22:00,35,0.28,12.6
05.04.2024 21:00,35,0.28,12.5
05.04.2024 20:00,35,0.28,12.4
05.04.2024 19:00,35,0.28,12.3
05.04.2024 18:00,35,0.28,12.2
05.04.2024 17:00,35,0.28,12.1
05.04.2024 16:00,35,0.28,12
05.04.2024 15:00,35,0.28,11.8
05.04.2024 14:00,35,0.28,11.7
05.04.2024 13:00,36,0.31,11.6
05.04.2024 12:00,35,0.28,11.5
05.04.2024 11:00,35,0.28,11.4
05.04.2024 10:00,28,0.122,11.4
05.04.2024 09:00,24,0.0711,11.3
05.04.2024 08:00,35,0.28,11.3
05.04.2024 07:00,35,0.28,11.4
