Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
09.08.2024 07:10,40,0.435,23.6
09.08.2024 07:00,41,0.478,23.5
09.08.2024 06:50,41,0.478,23.6
09.08.2024 06:40,41,0.478,23.6
09.08.2024 06:30,40,0.435,23.6
09.08.2024 06:20,40,0.435,23.6
09.08.2024 06:10,41,0.478,23.6
09.08.2024 06:00,41,0.478,23.6
09.08.2024 05:00,41,0.478,23.7
09.08.2024 04:00,41,0.478,23.8
09.08.2024 03:00,41,0.478,23.8
09.08.2024 02:00,41,0.478,23.9
09.08.2024 01:00,41,0.478,24
09.08.2024 00:00,41,0.478,24.1
08.08.2024 23:00,41,0.478,24.2
08.08.2024 22:00,40,0.435,24.3
08.08.2024 21:00,40,0.435,24.4
08.08.2024 20:00,39,0.396,24.5
08.08.2024 19:00,39,0.396,24.5
08.08.2024 18:00,38,0.362,24.5
08.08.2024 17:00,38,0.362,24.5
08.08.2024 16:00,38,0.362,24
08.08.2024 15:00,38,0.362,23.8
08.08.2024 14:00,37,0.331,23.8
08.08.2024 13:00,37,0.331,23.9
08.08.2024 12:00,35,0.273,23.9
08.08.2024 11:00,34,0.247,23.8
08.08.2024 10:00,34,0.247,23.8
08.08.2024 09:00,34,0.247,23.8
08.08.2024 08:00,34,0.247,23.9
08.08.2024 07:00,34,0.247,24
