Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
17.03.2025 06:10,34,0.247,6.6
17.03.2025 06:00,34,0.247,6.6
17.03.2025 05:50,34,0.247,6.6
17.03.2025 05:40,35,0.273,6.6
17.03.2025 05:30,34,0.247,6.6
17.03.2025 05:20,34,0.247,6.6
17.03.2025 05:10,34,0.247,6.6
17.03.2025 05:00,34,0.247,6.6
17.03.2025 04:00,35,0.273,6.7
17.03.2025 03:00,34,0.247,6.7
17.03.2025 02:00,34,0.247,6.7
17.03.2025 01:00,34,0.247,6.8
17.03.2025 00:00,34,0.247,6.8
16.03.2025 23:00,34,0.247,6.9
16.03.2025 22:00,34,0.247,7
16.03.2025 21:00,34,0.247,7.1
16.03.2025 20:00,34,0.247,7.1
16.03.2025 19:00,34,0.247,7.2
16.03.2025 18:00,34,0.247,7.3
16.03.2025 17:00,34,0.247,7.4
16.03.2025 16:00,34,0.247,7.5
16.03.2025 15:00,34,0.247,7.6
16.03.2025 14:00,34,0.247,7.5
16.03.2025 13:00,34,0.247,7.4
16.03.2025 12:00,34,0.247,7.3
16.03.2025 11:00,35,0.273,7.2
16.03.2025 10:00,34,0.247,7.1
16.03.2025 09:00,35,0.273,7
16.03.2025 08:00,35,0.273,6.9
16.03.2025 07:00,35,0.273,6.9
16.03.2025 06:00,35,0.273,7
