Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
20.11.2024 06:00,41,0.478,7.3
20.11.2024 05:50,40,0.435,7.4
20.11.2024 05:40,40,0.435,7.4
20.11.2024 05:30,40,0.435,7.4
20.11.2024 05:20,40,0.435,7.4
20.11.2024 05:10,41,0.478,7.4
20.11.2024 05:00,41,0.478,7.4
20.11.2024 04:00,41,0.478,7.4
20.11.2024 03:00,40,0.435,7.4
20.11.2024 02:00,40,0.435,7.5
20.11.2024 01:00,40,0.435,7.5
20.11.2024 00:00,40,0.435,7.5
19.11.2024 23:00,40,0.435,7.4
19.11.2024 22:00,41,0.478,7.4
19.11.2024 21:00,41,0.478,7.4
19.11.2024 20:00,41,0.478,7.4
19.11.2024 19:00,41,0.478,7.4
19.11.2024 18:00,41,0.478,7.5
19.11.2024 17:00,41,0.478,7.5
19.11.2024 16:00,41,0.478,7.5
19.11.2024 15:00,42,0.525,7.5
19.11.2024 14:00,40,0.435,7.5
19.11.2024 13:00,37,0.331,7.5
19.11.2024 12:00,38,0.362,7.4
19.11.2024 11:00,37,0.331,7.4
19.11.2024 10:00,38,0.362,7.3
19.11.2024 09:00,37,0.331,7.3
19.11.2024 08:00,38,0.362,7.3
19.11.2024 07:00,38,0.362,7.3
19.11.2024 06:00,38,0.362,7.3
