Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
20.02.2024 05:50,52,1.13,7.4
20.02.2024 05:40,52,1.13,7.4
20.02.2024 05:30,52,1.13,7.4
20.02.2024 05:20,52,1.13,7.4
20.02.2024 05:10,52,1.13,7.4
20.02.2024 05:00,53,1.2,7.4
20.02.2024 04:00,52,1.13,7.4
20.02.2024 03:00,52,1.13,7.4
20.02.2024 02:00,52,1.13,7.4
20.02.2024 01:00,52,1.13,7.4
20.02.2024 00:00,53,1.2,7.4
19.02.2024 23:00,53,1.2,7.3
19.02.2024 22:00,52,1.13,7.3
19.02.2024 21:00,54,1.27,7.3
19.02.2024 20:00,54,1.27,7.3
19.02.2024 19:00,54,1.27,7.3
19.02.2024 18:00,54,1.27,7.3
19.02.2024 17:00,55,1.34,7.3
19.02.2024 16:00,55,1.34,7.2
19.02.2024 15:00,54,1.27,7.3
19.02.2024 14:00,54,1.27,7.3
19.02.2024 13:00,55,1.34,7.5
19.02.2024 12:00,55,1.34,7.7
19.02.2024 11:00,55,1.34,7.9
19.02.2024 10:00,55,1.34,7.9
19.02.2024 09:00,37,0.342,8
19.02.2024 08:00,53,1.2,8
19.02.2024 07:00,53,1.2,8
19.02.2024 06:00,53,1.2,8
