Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
04.01.2024 23:30,62,1.84,5.9
04.01.2024 23:20,63,1.91,5.9
04.01.2024 23:10,63,1.91,5.9
04.01.2024 23:00,63,1.91,5.9
04.01.2024 22:50,62,1.84,5.9
04.01.2024 22:40,62,1.84,5.9
04.01.2024 22:00,63,1.91,5.9
04.01.2024 21:00,61,1.77,5.9
04.01.2024 20:00,59,1.62,5.9
04.01.2024 19:00,57,1.48,5.9
04.01.2024 18:00,54,1.27,5.9
04.01.2024 17:00,53,1.2,5.9
04.01.2024 16:00,54,1.27,5.9
04.01.2024 15:00,53,1.2,5.8
04.01.2024 14:00,53,1.2,5.8
04.01.2024 13:00,54,1.27,5.8
04.01.2024 12:00,55,1.34,5.8
04.01.2024 11:00,55,1.34,5.8
04.01.2024 10:00,55,1.34,5.8
04.01.2024 09:00,55,1.34,5.8
04.01.2024 08:00,55,1.34,5.8
04.01.2024 07:00,56,1.41,5.8
04.01.2024 06:00,57,1.48,5.8
04.01.2024 05:00,56,1.41,5.8
04.01.2024 04:00,57,1.48,5.8
04.01.2024 03:00,57,1.48,5.8
04.01.2024 02:00,57,1.48,5.8
04.01.2024 01:00,57,1.48,5.8
04.01.2024 00:00,57,1.48,5.8
03.01.2024 23:00,59,1.62,5.8
