Datum a čas,Stav [cm],Průtok [m3s-1],Teplota [°C]
12.06.2024 07:00,26,0.0941,19.2
12.06.2024 06:50,26,0.0941,19.2
12.06.2024 06:40,26,0.0941,19.2
12.06.2024 06:30,26,0.0941,19.2
12.06.2024 06:20,26,0.0941,19.2
12.06.2024 06:10,26,0.0941,19.2
12.06.2024 06:00,26,0.0941,19.2
12.06.2024 05:00,26,0.0941,19.2
12.06.2024 04:00,26,0.0941,19.1
12.06.2024 03:00,26,0.0941,19
12.06.2024 02:00,26,0.0941,18.8
12.06.2024 01:00,26,0.0941,18.6
12.06.2024 00:00,26,0.0941,18.6
11.06.2024 23:00,34,0.252,18.7
11.06.2024 22:00,34,0.252,18.8
11.06.2024 21:00,35,0.28,18.9
11.06.2024 20:00,34,0.252,19.1
11.06.2024 19:00,35,0.28,19.3
11.06.2024 18:00,35,0.28,19.5
11.06.2024 17:00,35,0.28,19.9
11.06.2024 16:00,35,0.28,20.1
11.06.2024 15:00,24,0.0711,20.1
11.06.2024 14:00,24,0.0711,20
11.06.2024 13:00,24,0.0711,19.9
11.06.2024 12:00,24,0.0711,19.9
11.06.2024 11:00,24,0.0711,19.9
11.06.2024 10:00,24,0.0711,19.8
11.06.2024 09:00,24,0.0711,19.8
11.06.2024 08:00,24,0.0711,19.8
11.06.2024 07:00,24,0.0711,19.8
